form,rtol,N,a,omega,phi,G
StepFunc,1e-11,51,20,13.8,0,"[[-1.11709250e-11-1.10093601e-10j -1.00000000e+00-1.93846319e-15j
  -1.22534477e-11+1.85319159e-10j ... -7.53658395e-12+6.65881693e-09j
   2.83237016e-11+1.34712267e-10j -7.86492685e-12+3.45185237e-09j]
 [-1.00000000e+00-1.10685088e-13j -2.34241527e-11-1.17501182e-10j
  -1.00000000e+00+1.07695882e-13j ...  1.09260858e-10+2.30113435e-10j
  -1.54012883e-11+9.96998186e-09j  2.83236159e-11+1.35560516e-10j]
 [-1.22534477e-11-2.00134321e-10j -1.00000000e+00-3.97798186e-13j
  -6.61494981e-12-1.20651394e-10j ... -3.09819426e-12+1.56484730e-08j
   1.09260023e-10+2.32621103e-10j -7.53667416e-12+6.37744136e-09j]
 ...
 [-7.53658395e-12-6.65664085e-09j  1.09260858e-10-2.29301918e-10j
  -3.09819426e-12-1.57882812e-08j ...  4.35181585e-12-2.14271262e-10j
  -1.00000000e+00+4.15544930e-12j  1.05434636e-11+2.29449089e-10j]
 [ 2.83237016e-11-1.33863330e-10j -1.54012883e-11-1.01106698e-08j
   1.09260023e-10-2.31809586e-10j ... -1.00000000e+00-3.35254647e-12j
   1.97935998e-11-2.11716986e-10j -1.00000000e+00+1.83163980e-12j]
 [-7.86492685e-12-3.59471642e-09j  2.83236159e-11-1.34711580e-10j
  -7.53667416e-12-6.37526529e-09j ...  1.05434636e-11-2.42290086e-10j
  -1.00000000e+00-8.07356246e-13j  9.38922557e-12-2.05296488e-10j]]"
StepFunc,1e-11,51,20,13.9,0,"[[-1.14530413e-11-1.11281614e-10j -1.00000000e+00-8.71809048e-16j
  -1.25759298e-11+1.87383347e-10j ... -7.76033151e-12+6.61131989e-09j
   2.62559686e-11+1.40144508e-10j -7.90333591e-12+3.42533229e-09j]
 [-1.00000000e+00-2.37659841e-13j -2.40304634e-11-1.18672226e-10j
  -1.00000000e+00+2.37086690e-13j ...  1.06932476e-10+2.40170873e-10j
  -1.56627958e-11+9.89699896e-09j  2.62568891e-11+1.40945095e-10j]
 [-1.25759298e-11-2.02164570e-10j -1.00000000e+00-6.09733283e-13j
  -1.04555172e-11-1.21777654e-10j ... -5.88900970e-12+1.55351281e-08j
   1.06934496e-10+2.42557822e-10j -7.75787644e-12+6.33201370e-09j]
 ...
 [-7.76033151e-12-6.60911921e-09j  1.06932476e-10-2.39385386e-10j
  -5.88900970e-12-1.56738386e-08j ...  7.95214796e-12-2.12850861e-10j
  -1.00000000e+00+4.07080301e-12j  1.09811878e-11+2.32550447e-10j]
 [ 2.62559686e-11-1.39344196e-10j -1.56627958e-11-1.00366519e-08j
   1.06934496e-10-2.41772336e-10j ... -1.00000000e+00-3.40638047e-12j
   2.04920373e-11-2.10370771e-10j -1.00000000e+00+1.71233443e-12j]
 [-7.90333591e-12-3.56718592e-09j  2.62568891e-11-1.40144782e-10j
  -7.75787644e-12-6.32981303e-09j ...  1.09811878e-11-2.45344587e-10j
  -1.00000000e+00-8.99845668e-13j  9.68792962e-12-2.03973701e-10j]]"
StepFunc,1e-11,51,20,14.0,0,"[[-1.24261337e-11-1.12592251e-10j -1.00000000e+00+1.78150827e-15j
  -1.46025555e-11+1.89727970e-10j ... -8.96676269e-12+6.56953128e-09j
   2.61553828e-11+1.39219829e-10j -8.43377968e-12+3.40300233e-09j]
 [-1.00000000e+00-2.74995111e-13j -2.70279351e-11-1.20004897e-10j
  -1.00000000e+00+2.77316216e-13j ...  1.05276557e-10+2.42027305e-10j
  -1.73999202e-11+9.83385831e-09j  2.61546993e-11+1.39951467e-10j]
 [-1.46025555e-11-2.04553261e-10j -1.00000000e+00-6.76123875e-13j
  -1.48614040e-11-1.23076518e-10j ... -8.71526112e-12+1.54331515e-08j
   1.05275248e-10+2.44212019e-10j -8.96612432e-12+6.29218054e-09j]
 ...
 [-8.96676269e-12-6.56725792e-09j  1.05276557e-10-2.41305625e-10j
  -8.71526112e-12-1.55708168e-08j ...  1.21582478e-11-2.11725360e-10j
  -1.00000000e+00+3.83051315e-12j  1.29371571e-11+2.35506813e-10j]
 [ 2.61553828e-11-1.38488156e-10j -1.73999202e-11-9.97253438e-09j
   1.05275248e-10-2.43490340e-10j ... -1.00000000e+00-3.29466735e-12j
   2.34232817e-11-2.09311140e-10j -1.00000000e+00+1.56546705e-12j]
 [-8.43377968e-12-3.54395176e-09j  2.61546993e-11-1.39219795e-10j
  -8.96612432e-12-6.28990717e-09j ...  1.29371571e-11-2.48271872e-10j
  -1.00000000e+00-8.96249468e-13j  1.06976211e-11-2.02928611e-10j]]"
StepFunc,1e-11,51,20,14.1,0,"[[-1.31586094e-11-1.13950121e-10j -1.00000000e+00+3.37175064e-16j
  -1.69087264e-11+1.92458578e-10j ... -1.03404833e-11+6.52557985e-09j
   2.45086763e-11+1.36612604e-10j -8.81838348e-12+3.37941091e-09j]
 [-1.00000000e+00-2.62521510e-13j -3.00678701e-11-1.21390521e-10j
  -1.00000000e+00+2.62832699e-13j ...  1.01890936e-10+2.37709272e-10j
  -1.91591086e-11+9.76718533e-09j  2.45088578e-11+1.37371653e-10j]
 [-1.69087264e-11-2.07339379e-10j -1.00000000e+00-6.69540996e-13j
  -1.91332980e-11-1.24442505e-10j ... -1.13867773e-11+1.53290867e-08j
   1.01891576e-10+2.39959211e-10j -1.03405175e-11+6.24996809e-09j]
 ...
 [-1.03404833e-11-6.52327117e-09j  1.01890936e-10-2.36978097e-10j
  -1.13867773e-11-1.54658589e-08j ...  1.63877194e-11-2.10846574e-10j
  -1.00000000e+00+3.75951448e-12j  1.51838523e-11+2.38170027e-10j]
 [ 2.45086763e-11-1.35853048e-10j -1.91591086e-11-9.90499139e-09j
   1.01891576e-10-2.39228036e-10j ... -1.00000000e+00-3.23720272e-12j
   2.64186588e-11-2.08454172e-10j -1.00000000e+00+1.55685994e-12j]
 [-8.81838348e-12-3.51952565e-09j  2.45088578e-11-1.36612097e-10j
  -1.03405175e-11-6.24765942e-09j ...  1.51838523e-11-2.50968700e-10j
  -1.00000000e+00-8.59350525e-13j  1.14612635e-11-2.02054835e-10j]]"
StepFunc,1e-11,51,20,14.2,0,"[[-1.37319831e-11-1.15301433e-10j -1.00000000e+00-8.49461319e-17j
  -1.89609204e-11+1.96005508e-10j ... -1.15506299e-11+6.48353646e-09j
   2.28346698e-11+1.34773408e-10j -9.03977104e-12+3.35826105e-09j]
 [-1.00000000e+00-2.24574901e-13j -3.26956014e-11-1.22740378e-10j
  -1.00000000e+00+2.25613993e-13j ...  1.00363742e-10+2.34056868e-10j
  -2.05902373e-11+9.70484359e-09j  2.28360207e-11+1.35541275e-10j]
 [-1.89609204e-11-2.10883399e-10j -1.00000000e+00-6.47134198e-13j
  -2.30964511e-11-1.25788373e-10j ... -1.37967228e-11+1.52300949e-08j
   1.00366015e-10+2.36373464e-10j -1.15500158e-11+6.20962934e-09j]
 ...
 [-1.15506299e-11-6.48116017e-09j  1.00363742e-10-2.33275259e-10j
  -1.37967228e-11-1.53660365e-08j ...  2.02487394e-11-2.10061721e-10j
  -1.00000000e+00+3.71342082e-12j  1.71419458e-11+2.40794742e-10j]
 [ 2.28346698e-11-1.34005972e-10j -2.05902373e-11-9.84179696e-09j
   1.00366015e-10-2.35591856e-10j ... -1.00000000e+00-3.16061974e-12j
   2.89309375e-11-2.07647574e-10j -1.00000000e+00+1.54648403e-12j]
 [-9.03977104e-12-3.49759071e-09j  2.28360207e-11-1.34773840e-10j
  -1.15500158e-11-6.20725305e-09j ...  1.71419458e-11-2.53530457e-10j
  -1.00000000e+00-8.19370164e-13j  1.20215106e-11-2.01279717e-10j]]"
StepFunc,1e-11,51,20,14.3,0,"[[-1.46085029e-11-1.16636955e-10j -1.00000000e+00-6.33898873e-16j
  -1.94949277e-11+1.99065736e-10j ... -1.15993089e-11+6.44414857e-09j
   1.97243002e-11+1.32657231e-10j -9.36059935e-12+3.33803813e-09j]
 [-1.00000000e+00-1.91566154e-13j -3.41010928e-11-1.24092831e-10j
  -1.00000000e+00+1.89627454e-13j ...  9.37659951e-11+2.30820729e-10j
  -2.09597111e-11+9.64610599e-09j  1.97238227e-11+1.33460312e-10j]
 [-1.94949277e-11-2.13977487e-10j -1.00000000e+00-5.58432425e-13j
  -2.33939084e-11-1.27118818e-10j ... -1.35930610e-11+1.51351726e-08j
   9.37658966e-11+2.33215208e-10j -1.15995678e-11+6.17198796e-09j]
 ...
 [-1.15993089e-11-6.44168853e-09j  9.37659951e-11-2.30031857e-10j
  -1.35930610e-11-1.52702180e-08j ...  2.04840837e-11-2.09291980e-10j
  -1.00000000e+00+3.70177155e-12j  1.75860293e-11+2.43257866e-10j]
 [ 1.97243002e-11-1.31855262e-10j -2.09597111e-11-9.78218509e-09j
   9.37658966e-11-2.32426337e-10j ... -1.00000000e+00-3.10522199e-12j
   3.01678017e-11-2.06901633e-10j -1.00000000e+00+1.56149058e-12j]
 [-9.36059935e-12-3.47657726e-09j  1.97238227e-11-1.32658343e-10j
  -1.15995678e-11-6.16952792e-09j ...  1.75860293e-11-2.55950195e-10j
  -1.00000000e+00-7.77593140e-13j  1.28180137e-11-2.00555468e-10j]]"
StepFunc,1e-11,51,20,14.4,0,"[[-1.52659697e-11-1.17902956e-10j -1.00000000e+00-1.81758969e-16j
  -2.24686213e-11+2.01547424e-10j ... -1.32366125e-11+6.41131945e-09j
   2.05772035e-11+1.31098483e-10j -9.68349213e-12+3.31817624e-09j]
 [-1.00000000e+00-1.89199197e-13j -3.77342716e-11-1.25340709e-10j
  -1.00000000e+00+1.87732459e-13j ...  9.43883432e-11+2.28778987e-10j
  -2.29208753e-11+9.59422186e-09j  2.05779699e-11+1.31931065e-10j]
 [-2.24686213e-11-2.16422929e-10j -1.00000000e+00-5.43735692e-13j
  -2.88148774e-11-1.28302735e-10j ... -1.66920825e-11+1.50597834e-08j
   9.43894077e-11+2.31258834e-10j -1.32375436e-11+6.14077098e-09j]
 ...
 [-1.32366125e-11-6.40888062e-09j  9.43883432e-11-2.27964248e-10j
  -1.66920825e-11-1.51939947e-08j ...  2.57108999e-11-2.08481981e-10j
  -1.00000000e+00+3.66235190e-12j  2.03995211e-11+2.45628467e-10j]
 [ 2.05772035e-11-1.30264760e-10j -2.29208753e-11-9.72949533e-09j
   9.43894077e-11-2.30444095e-10j ... -1.00000000e+00-3.03945624e-12j
   3.36770250e-11-2.06160873e-10j -1.00000000e+00+1.55171846e-12j]
 [-9.68349213e-12-3.45588854e-09j  2.05779699e-11-1.31097342e-10j
  -1.32375436e-11-6.13833214e-09j ...  2.03995211e-11-2.58335806e-10j
  -1.00000000e+00-7.44851711e-13j  1.35182086e-11-1.99807204e-10j]]"
StepFunc,1e-11,51,20,14.5,0,"[[-1.53807009e-11-1.19130195e-10j -1.00000000e+00-7.52461584e-16j
  -2.33709719e-11+2.03739172e-10j ... -1.35807154e-11+6.38402498e-09j
   1.75273614e-11+1.29217498e-10j -9.55289208e-12+3.30343797e-09j]
 [-1.00000000e+00-1.59714998e-13j -3.87520580e-11-1.26493003e-10j
  -1.00000000e+00+1.59407332e-13j ...  8.86483858e-11+2.25925489e-10j
  -2.31331989e-11+9.55303576e-09j  1.75268095e-11+1.30057318e-10j]
 [-2.33709719e-11-2.18464787e-10j -1.00000000e+00-4.99069733e-13j
  -3.37338155e-11-1.29395789e-10j ... -1.94837403e-11+1.49961734e-08j
   8.86491648e-11+2.28436349e-10j -1.35806265e-11+6.11517030e-09j]
 ...
 [-1.35807154e-11-6.38152560e-09j  8.86483858e-11-2.25094926e-10j
  -1.94837403e-11-1.51295498e-08j ...  3.00383948e-11-2.07644450e-10j
  -1.00000000e+00+3.62449539e-12j  2.11559473e-11+2.48176475e-10j]
 [ 1.75273614e-11-1.28377425e-10j -2.31331989e-11-9.68746390e-09j
   8.86491648e-11-2.27605786e-10j ... -1.00000000e+00-2.98405667e-12j
   3.45045812e-11-2.05364920e-10j -1.00000000e+00+1.54231685e-12j]
 [-9.55289208e-12-3.44036550e-09j  1.75268095e-11-1.29217245e-10j
  -1.35806265e-11-6.11267091e-09j ...  2.11559473e-11-2.60688319e-10j
  -1.00000000e+00-7.16933258e-13j  1.35932085e-11-1.99108998e-10j]]"
StepFunc,1e-11,51,20,14.6,0,"[[-1.63196004e-11-1.20330445e-10j -1.00000000e+00+3.22439911e-16j
  -2.59606840e-11+2.05899171e-10j ... -1.48629552e-11+6.34125634e-09j
   1.77868418e-11+1.26760641e-10j -9.95685379e-12+3.27842586e-09j]
 [-1.00000000e+00-1.49084984e-13j -4.22775429e-11-1.27719918e-10j
  -1.00000000e+00+1.47987002e-13j ...  8.72261290e-11+2.24364721e-10j
  -2.48188171e-11+9.48612932e-09j  1.77861453e-11+1.27584940e-10j]
 [-2.59606840e-11-2.20678116e-10j -1.00000000e+00-4.83232826e-13j
  -4.04314032e-11-1.30567120e-10j ... -2.31502828e-11+1.48949407e-08j
   8.72253332e-11+2.26817920e-10j -1.48617639e-11+6.07415046e-09j]
 ...
 [-1.48629552e-11-6.33879467e-09j  8.72261290e-11-2.23560512e-10j
  -2.31502828e-11-1.50273733e-08j ...  3.61936625e-11-2.06883886e-10j
  -1.00000000e+00+3.50300085e-12j  2.35159220e-11+2.50280267e-10j]
 [ 1.77868418e-11-1.25935423e-10j -2.48188171e-11-9.61968173e-09j
   8.72253332e-11-2.26013712e-10j ... -1.00000000e+00-2.90575788e-12j
   3.77553110e-11-2.04687842e-10j -1.00000000e+00+1.49774353e-12j]
 [-9.95685378e-12-3.41443995e-09j  1.77861453e-11-1.26759722e-10j
  -1.48617639e-11-6.07168879e-09j ...  2.35159220e-11-2.62914140e-10j
  -1.00000000e+00-6.95327334e-13j  1.44848593e-11-1.98370905e-10j]]"
StepFunc,1e-11,51,20,14.7,0,"[[-1.70607649e-11-1.21513519e-10j -1.00000000e+00+5.79834224e-16j
  -2.73739423e-11+2.08008205e-10j ... -1.55389488e-11+6.29928958e-09j
   1.59969006e-11+1.24990969e-10j -1.02214276e-11+3.25585646e-09j]
 [-1.00000000e+00-1.25672750e-13j -4.44352835e-11-1.28923179e-10j
  -1.00000000e+00+1.27679488e-13j ...  8.41737424e-11+2.18716645e-10j
  -2.57611112e-11+9.42250845e-09j  1.59958703e-11+1.25815887e-10j]
 [-2.73739423e-11-2.22827524e-10j -1.00000000e+00-4.30166039e-13j
  -4.31910416e-11-1.31756172e-10j ... -2.44796975e-11+1.47950171e-08j
   8.41717998e-11+2.21217562e-10j -1.55414516e-11+6.03401484e-09j]
 ...
 [-1.55389488e-11-6.29678172e-09j  8.41737424e-11-2.17866005e-10j
  -2.44796975e-11-1.49264756e-08j ...  3.89359509e-11-2.06183981e-10j
  -1.00000000e+00+3.54879818e-12j  2.49118555e-11+2.52359835e-10j]
 [ 1.59969006e-11-1.24165718e-10j -2.57611112e-11-9.55514707e-09j
   8.41717998e-11-2.20366922e-10j ... -1.00000000e+00-2.88267474e-12j
   3.98465414e-11-2.04024922e-10j -1.00000000e+00+1.49088840e-12j]
 [-1.02214276e-11-3.39100294e-09j  1.59958703e-11-1.24990636e-10j
  -1.55414516e-11-6.03150698e-09j ...  2.49118555e-11-2.65006099e-10j
  -1.00000000e+00-6.81197559e-13j  1.51816529e-11-1.97701790e-10j]]"
StepFunc,1e-11,51,20,14.8,0,"[[-1.76757439e-11-1.22674343e-10j -1.00000000e+00-6.57331548e-16j
  -2.89529635e-11+2.10320569e-10j ... -1.61994206e-11+6.25435823e-09j
   1.56725827e-11+1.23569702e-10j -1.04433967e-11+3.23145272e-09j]
 [-1.00000000e+00-1.30779049e-13j -4.66286768e-11-1.30114582e-10j
  -1.00000000e+00+1.31965222e-13j ...  8.30812487e-11+2.17011963e-10j
  -2.66435315e-11+9.35411192e-09j  1.56721707e-11+1.24408267e-10j]
 [-2.89529635e-11-2.25201048e-10j -1.00000000e+00-4.08378133e-13j
  -4.58577441e-11-1.32914398e-10j ... -2.55991301e-11+1.46875732e-08j
   8.30800761e-11+2.19534437e-10j -1.62005690e-11+5.99096124e-09j]
 ...
 [-1.61994206e-11-6.25182288e-09j  8.30812487e-11-2.16164682e-10j
  -2.55991301e-11-1.48180303e-08j ...  4.15231270e-11-2.05496705e-10j
  -1.00000000e+00+3.53364219e-12j  2.64119030e-11+2.54309396e-10j]
 [ 1.56725827e-11-1.22731592e-10j -2.66435315e-11-9.48581009e-09j
   8.30800761e-11-2.18687155e-10j ... -1.00000000e+00-2.86191448e-12j
   4.19433416e-11-2.03393037e-10j -1.00000000e+00+1.47280594e-12j]
 [-1.04433967e-11-3.36568624e-09j  1.56721707e-11-1.23570158e-10j
  -1.62005690e-11-5.98842589e-09j ...  2.64119030e-11-2.67010857e-10j
  -1.00000000e+00-6.71407093e-13j  1.57820103e-11-1.97042307e-10j]]"
StepFunc,1e-11,51,20,14.9,0,"[[-1.87934623e-11-1.23802433e-10j -1.00000000e+00+2.62039038e-16j
  -3.21495058e-11+2.12748744e-10j ... -1.77853871e-11+6.20375312e-09j
   1.46604261e-11+1.23774807e-10j -1.09072085e-11+3.20603482e-09j]
 [-1.00000000e+00-1.09915974e-13j -5.09456472e-11-1.31246314e-10j
  -1.00000000e+00+1.11478179e-13j ...  8.11489610e-11+2.17585243e-10j
  -2.86915103e-11+9.27909178e-09j  1.46591965e-11+1.24620516e-10j]
 [-3.21495058e-11-2.27636507e-10j -1.00000000e+00-4.18628430e-13j
  -5.19254686e-11-1.34047831e-10j ... -2.86493500e-11+1.45682834e-08j
   8.11461905e-11+2.20157951e-10j -1.77833622e-11+5.94236058e-09j]
 ...
 [-1.77853871e-11-6.20116288e-09j  8.11489610e-11-2.16704507e-10j
  -2.86493500e-11-1.46977582e-08j ...  4.72778197e-11-2.04851512e-10j
  -1.00000000e+00+3.54573701e-12j  2.93920583e-11+2.56327019e-10j]
 [ 1.46604261e-11-1.22929138e-10j -2.86915103e-11-9.40978858e-09j
   8.11461905e-11-2.19277214e-10j ... -1.00000000e+00-2.88425001e-12j
   4.59708673e-11-2.02723960e-10j -1.00000000e+00+1.48437953e-12j]
 [-1.09072085e-11-3.33932186e-09j  1.46591965e-11-1.23774848e-10j
  -1.77833622e-11-5.93977033e-09j ...  2.93920583e-11-2.69000698e-10j
  -1.00000000e+00-6.68760418e-13j  1.68297685e-11-1.96387121e-10j]]"
StepFunc,1e-11,51,20,15.0,0,"[[-1.93864493e-11-1.24883321e-10j -1.00000000e+00-5.45144674e-16j
  -3.31600309e-11+2.15505154e-10j ... -1.80220475e-11+6.15889492e-09j
   1.20539632e-11+1.22104215e-10j -1.10203924e-11+3.18275332e-09j]
 [-1.00000000e+00-9.17047024e-14j -5.25472393e-11-1.32347514e-10j
  -1.00000000e+00+8.97795640e-14j ...  7.53643371e-11+2.16083678e-10j
  -2.90438347e-11+9.21192547e-09j  1.20536762e-11+1.22931297e-10j]
 [-3.31600309e-11-2.30433541e-10j -1.00000000e+00-3.98201612e-13j
  -5.33240724e-11-1.35120991e-10j ... -2.88895022e-11+1.44597098e-08j
   7.53632736e-11+2.18597167e-10j -1.80241934e-11+5.89944841e-09j]
 ...
 [-1.80220475e-11-6.15623693e-09j  7.53643371e-11-2.15225621e-10j
  -2.88895022e-11-1.45881546e-08j ...  4.85001987e-11-2.04173959e-10j
  -1.00000000e+00+3.51277243e-12j  3.02589767e-11+2.58210687e-10j]
 [ 1.20539632e-11-1.21277081e-10j -2.90438347e-11-9.34164735e-09j
   7.53632736e-11-2.17739110e-10j ... -1.00000000e+00-2.89336983e-12j
   4.73624466e-11-2.02092783e-10j -1.00000000e+00+1.47095584e-12j]
 [-1.10203924e-11-3.31513319e-09j  1.20536762e-11-1.22104163e-10j
  -1.80241934e-11-5.89679041e-09j ...  3.02589767e-11-2.70877561e-10j
  -1.00000000e+00-6.73522754e-13j  1.73564982e-11-1.95759346e-10j]]"
StepFunc,1e-11,51,20,15.1,0,"[[-1.99387665e-11-1.25915400e-10j -1.00000000e+00+9.16635941e-16j
  -3.55355418e-11+2.17906569e-10j ... -1.90572328e-11+6.11261776e-09j
   1.24175260e-11+1.21587859e-10j -1.11802616e-11+3.15734774e-09j]
 [-1.00000000e+00-1.18240967e-13j -5.54736161e-11-1.33388350e-10j
  -1.00000000e+00+1.19964895e-13j ...  7.49852366e-11+2.16399766e-10j
  -3.02373378e-11+9.14120488e-09j  1.24176909e-11+1.22417101e-10j]
 [-3.55355418e-11-2.32852469e-10j -1.00000000e+00-4.56002601e-13j
  -5.76313044e-11-1.36122025e-10j ... -3.08035221e-11+1.43507029e-08j
   7.49850043e-11+2.18917938e-10j -1.90578954e-11+5.85509660e-09j]
 ...
 [-1.90572328e-11-6.10996891e-09j  7.49852366e-11-2.15541342e-10j
  -3.08035221e-11-1.44781480e-08j ...  5.26042030e-11-2.03493019e-10j
  -1.00000000e+00+3.47375422e-12j  3.24842680e-11+2.60025039e-10j]
 [ 1.24175260e-11-1.20759452e-10j -3.02373378e-11-9.26996385e-09j
   7.49850043e-11-2.18059513e-10j ... -1.00000000e+00-2.89704795e-12j
   5.01246687e-11-2.01459459e-10j -1.00000000e+00+1.43972579e-12j]
 [-1.11802616e-11-3.28875557e-09j  1.24176909e-11-1.21588694e-10j
  -1.90578954e-11-5.85244775e-09j ...  3.24842680e-11-2.72745131e-10j
  -1.00000000e+00-6.80888959e-13j  1.78898241e-11-1.95099413e-10j]]"
StepFunc,1e-11,51,20,15.2,0,"[[-2.06281474e-11-1.26886291e-10j -1.00000000e+00+1.12476097e-15j
  -3.70124715e-11+2.19766314e-10j ... -1.96360870e-11+6.08385811e-09j
   1.16071583e-11+1.22772502e-10j -1.13387225e-11+3.14008541e-09j]
 [-1.00000000e+00-1.30326405e-13j -5.76398081e-11-1.34274567e-10j
  -1.00000000e+00+1.30385873e-13j ...  7.48307615e-11+2.17587743e-10j
  -3.09747811e-11+9.09607006e-09j  1.16066950e-11+1.23559916e-10j]
 [-3.70124715e-11-2.34542866e-10j -1.00000000e+00-4.52780135e-13j
  -6.34792247e-11-1.36929608e-10j ... -3.36276940e-11+1.42859297e-08j
   7.48291026e-11+2.20062608e-10j -1.96361954e-11+5.82811073e-09j]
 ...
 [-1.96360870e-11-6.08121493e-09j  7.48307615e-11-2.16689869e-10j
  -3.36276940e-11-1.44124709e-08j ...  5.78331902e-11-2.02718145e-10j
  -1.00000000e+00+3.51156674e-12j  3.38028419e-11+2.62013297e-10j]
 [ 1.16071583e-11-1.21984088e-10j -3.09747811e-11-9.22394285e-09j
   7.48291025e-11-2.19164734e-10j ... -1.00000000e+00-2.89529358e-12j
   5.20269212e-11-2.00760711e-10j -1.00000000e+00+1.38880461e-12j]
 [-1.13387225e-11-3.27060138e-09j  1.16066950e-11-1.22771502e-10j
  -1.96361954e-11-5.82546756e-09j ...  3.38028419e-11-2.74595817e-10j
  -1.00000000e+00-6.97567897e-13j  1.84783566e-11-1.94469451e-10j]]"
StepFunc,1e-11,51,20,15.3,0,"[[-2.08322824e-11-1.27851754e-10j -1.00000000e+00+6.98876422e-16j
  -3.83664178e-11+2.21530400e-10j ... -2.01062871e-11+6.04253329e-09j
   1.14445592e-11+1.21398805e-10j -1.12749594e-11+3.11647075e-09j]
 [-1.00000000e+00-1.68253615e-13j -5.91975832e-11-1.35232379e-10j
  -1.00000000e+00+1.68478613e-13j ...  7.42302963e-11+2.15801630e-10j
  -3.13821850e-11+9.03207712e-09j  1.14449045e-11+1.22161421e-10j]
 [-3.83664178e-11-2.36291650e-10j -1.00000000e+00-5.10001742e-13j
  -6.81120498e-11-1.37829119e-10j ... -3.56805160e-11+1.41889279e-08j
   7.42286687e-11+2.18214879e-10j -2.01065734e-11+5.78867886e-09j]
 ...
 [-2.01062871e-11-6.03991013e-09j  7.42302963e-11-2.14913384e-10j
  -3.56805160e-11-1.43144595e-08j ...  6.20145804e-11-2.02026994e-10j
  -1.00000000e+00+3.46952809e-12j  3.50394936e-11+2.63725855e-10j]
 [ 1.14445592e-11-1.20635898e-10j -3.13821850e-11-9.15900460e-09j
   7.42286687e-11-2.17326634e-10j ... -1.00000000e+00-2.89763609e-12j
   5.34251872e-11-2.00149198e-10j -1.00000000e+00+1.33389842e-12j]
 [-1.12749594e-11-3.24602139e-09j  1.14449045e-11-1.21398514e-10j
  -2.01065734e-11-5.78605571e-09j ...  3.50394936e-11-2.76338387e-10j
  -1.00000000e+00-7.20447316e-13j  1.86375701e-11-1.93842931e-10j]]"
StepFunc,1e-11,51,20,15.4,0,"[[-2.13789430e-11-1.28802915e-10j -1.00000000e+00+8.42609227e-16j
  -3.98880997e-11+2.23224844e-10j ... -2.04943265e-11+5.99379901e-09j
   1.02555858e-11+1.21521600e-10j -1.13909127e-11+3.09094256e-09j]
 [-1.00000000e+00-2.12880825e-13j -6.12647672e-11-1.36204006e-10j
  -1.00000000e+00+2.15625419e-13j ...  6.93976322e-11+2.21985643e-10j
  -3.18848245e-11+8.95881891e-09j  1.02544074e-11+1.22286271e-10j]
 [-3.98880997e-11-2.38027026e-10j -1.00000000e+00-6.07085685e-13j
  -7.15871313e-11-1.38752744e-10j ... -3.68654636e-11+1.40716529e-08j
   6.93948882e-11+2.24323589e-10j -2.04928659e-11+5.74195300e-09j]
 ...
 [-2.04943265e-11-5.99112966e-09j  6.93976322e-11-2.21177696e-10j
  -3.68654636e-11-1.41961364e-08j ...  6.49701878e-11-2.01386209e-10j
  -1.00000000e+00+3.35358428e-12j  3.63127578e-11+2.65385937e-10j]
 [ 1.02555858e-11-1.20758425e-10j -3.18848245e-11-9.08474323e-09j
   6.93948882e-11-2.23515642e-10j ... -1.00000000e+00-2.92699689e-12j
   5.52049969e-11-1.99567357e-10j -1.00000000e+00+1.30592005e-12j]
 [-1.13909127e-11-3.21953622e-09j  1.02544074e-11-1.21523095e-10j
  -2.04928659e-11-5.73928365e-09j ...  3.63127578e-11-2.78017128e-10j
  -1.00000000e+00-7.49628504e-13j  1.91420123e-11-1.93251762e-10j]]"
StepFunc,1e-11,51,20,15.5,0,"[[-2.21596920e-11-1.29762946e-10j -1.00000000e+00-1.74959140e-15j
  -4.36248234e-11+2.24884238e-10j ... -2.21642097e-11+5.94505423e-09j
   1.00898219e-11+1.20520967e-10j -1.16853159e-11+3.06818753e-09j]
 [-1.00000000e+00-1.77976604e-13j -6.57833695e-11-1.37154548e-10j
  -1.00000000e+00+1.73623854e-13j ...  6.91421602e-11+2.22469366e-10j
  -3.38494459e-11+8.88839399e-09j  1.00894134e-11+1.21231129e-10j]
 [-4.36248234e-11-2.39667443e-10j -1.00000000e+00-6.07926833e-13j
  -7.90273445e-11-1.39696908e-10j ... -4.02189510e-11+1.39549397e-08j
   6.91414027e-11+2.24657894e-10j -2.21648923e-11+5.69535790e-09j]
 ...
 [-2.21642097e-11-5.94222769e-09j  6.91421602e-11-2.21700713e-10j
  -4.02189510e-11-1.40783730e-08j ...  7.19340380e-11-2.00809136e-10j
  -1.00000000e+00+3.30072877e-12j  3.97671841e-11+2.67194692e-10j]
 [ 1.00898219e-11-1.19811141e-10j -3.38494459e-11-9.01324094e-09j
   6.91414027e-11-2.23889242e-10j ... -1.00000000e+00-2.96907787e-12j
   5.94049026e-11-1.98971822e-10j -1.00000000e+00+1.30792914e-12j]
 [-1.16853159e-11-3.19586102e-09j  1.00894134e-11-1.20521303e-10j
  -2.21648923e-11-5.69253137e-09j ...  3.97671841e-11-2.79676219e-10j
  -1.00000000e+00-7.84386636e-13j  1.98807865e-11-1.92731059e-10j]]"
