form,a,b,c,omega,phi,N,localisation,hopping,onsite,next onsite,NNN,NNN overtop
MG,25.0,1.0,1.0,6.6,0.0,51.0,0.9026413356578404,0.3226706532111061,-0.07988083762904999,1.5249977929322198,-0.052229586771577394,0.014927409311989685
MG,25.0,1.0,1.0,6.6,1.5707963267948966,51.0,0.8576077882737616,0.4727277078827586,0.20722407198993129,1.621069437997458,0.009574041170462786,-0.08926940561812931
MG,25.0,1.0,1.0,6.7,0.0,51.0,0.9059346318841176,0.3067251072969276,-0.35492540011196666,1.2183616009974108,-0.046779702152442613,-0.007175135459707304
MG,25.0,1.0,1.0,6.7,1.5707963267948966,51.0,0.8647489567659385,0.469365404279055,-0.08833612143782729,1.425379433377588,0.003886421920318294,-0.08471828101660267
MG,25.0,1.0,1.0,6.8,0.0,51.0,0.9039476341604836,0.2521659451860147,-0.6299316220386043,0.8398131336586834,-0.032494435607952565,0.02370832200403237
MG,25.0,1.0,1.0,6.8,1.5707963267948966,51.0,0.8653814946570563,0.4649705965863257,-0.3838463800095311,1.229579816707055,-0.0013835216131791329,-0.07995444859823883
MG,25.0,1.0,1.0,6.9,0.0,51.0,0.897499164124706,0.3125427625156025,-0.8470814624574355,1.0245774154199945,-0.05127621360569911,0.001297023279610363
MG,25.0,1.0,1.0,6.9,1.5707963267948966,51.0,0.8595625550270259,0.4595450809098919,-0.6793503641808039,1.03348503786294,-0.006304053768742715,-0.07505896507082557
MG,25.0,1.0,1.0,7.0,0.0,51.0,0.8908553144434377,0.2936990930502255,-1.0658625825109038,0.7996868594040765,-0.034415935277078764,-0.028290672319629825
MG,25.0,1.0,1.0,7.0,1.5707963267948966,51.0,0.8533714402596005,0.4531735752197431,-0.9748031097515812,0.8371780067079281,-0.0109341898265795,-0.0700453394722351
MG,25.0,1.0,1.0,7.1,0.0,51.0,0.8928945724479556,0.3851822481186487,-1.2391321224480694,0.5825240686912995,0.37093002874740616,-0.018833388210746968
MG,25.0,1.0,1.0,7.1,1.5707963267948966,51.0,0.8552791183364858,0.4459233928867657,-1.270201320116406,0.6406251258133749,-0.015327582661880768,-0.06489533154279688
MG,25.0,1.0,1.0,7.2,0.0,51.0,0.9056113723704254,0.3598700281319633,-1.6849721506299742,0.4490146856779321,0.18553166193534373,0.01726327467572726
MG,25.0,1.0,1.0,7.2,1.5707963267948966,51.0,0.8687942425149334,0.4378553244841372,-1.5655411815619698,0.44385611243030976,-0.01951389164938921,-0.05963197389489529
MG,25.0,1.0,1.0,7.3,0.0,51.0,0.9203847257147624,0.3521485853764388,-2.0279461444733182,0.28784421222668205,0.10296489220785553,-0.013643894278104914
MG,25.0,1.0,1.0,7.3,1.5707963267948966,51.0,0.8870995547512319,0.4290146299853152,-1.8608057299865728,0.2468679037435803,-0.02353276643665354,-0.054277943667796084
MG,25.0,1.0,1.0,7.4,0.0,51.0,0.9296013203415132,0.33951923559705843,-2.3188554599305644,0.10118712745288697,0.06767062701909042,-0.011006168392550043
MG,25.0,1.0,1.0,7.4,1.5707963267948966,51.0,0.8998902114550943,0.4194518472167829,-2.1559904128376357,0.049667039377406456,-0.027414841504934225,-0.04884307247227207
MG,25.0,1.0,1.0,7.5,0.0,51.0,0.9333013405088096,0.3279268326999081,-2.6025541233480736,-0.07000392449214145,0.04256865979234959,-0.0017348967191984704
MG,25.0,1.0,1.0,7.5,1.5707963267948966,51.0,0.9042377366093082,0.4092125265190932,-2.451092646965037,-0.14774181998271282,-0.031186427627787318,-0.04333827125076396
MG,25.0,1.0,1.0,7.6,0.0,51.0,0.9348951998237104,0.3175683889426662,-2.8834661548626075,-0.2484664684450069,0.027588124083911883,-0.000862391014895125
MG,25.0,1.0,1.0,7.6,1.5707963267948966,51.0,0.9059955875272304,0.3983386396001612,-2.746108955051926,-0.34535388821157137,-0.03487167808590302,-0.03777354181399973
MG,25.0,1.0,1.0,7.7,0.0,51.0,0.936657000564422,0.3084923182483437,-3.1628259894201443,-0.4150735015486694,0.015837862424883362,-0.0018600806972655039
MG,25.0,1.0,1.0,7.7,1.5707963267948966,51.0,0.90964158305444,0.38686842292068063,-3.0410373001274094,-0.5431661118734903,-0.038494007237993975,-0.032158652473538975
MG,25.0,1.0,1.0,7.8,0.0,51.0,0.9390552723604012,0.29693805532702805,-3.4422664349291385,-0.5788670817955598,0.004734934196246843,0.021098688665873642
MG,25.0,1.0,1.0,7.8,1.5707963267948966,51.0,0.9138871541421704,0.3748382847998539,-3.3358756545605672,-0.7411724564946581,-0.04207603278101532,-0.026501412039191083
MG,25.0,1.0,1.0,7.9,0.0,51.0,0.9414151361614214,0.28623844473221416,-3.718793769461085,-0.7614456389079721,-0.008026996316304349,0.011429288725759634
MG,25.0,1.0,1.0,7.9,1.5707963267948966,51.0,0.9182076170256522,0.3622812128130056,-3.630622641184452,-0.9393650867301684,-0.04564288856661757,-0.02081235900994161
MG,25.0,1.0,1.0,8.0,0.0,51.0,0.9434521924991032,-0.37655645769414064,3.6417603268244414,-0.9686687073560484,0.07582271897161985,-0.16970189889333792
MG,25.0,1.0,1.0,8.0,1.5707963267948966,51.0,0.9225976078090872,-0.5019140066051708,3.352666255607835,-1.0382073684830784,0.2095332995137376,0.2313827093835295
MG,25.0,1.0,1.0,8.1,0.0,51.0,0.9450959031054126,-0.353679859365399,3.4645098244300114,-1.1690071935294988,0.0668659631233843,-0.13346795989490914
MG,25.0,1.0,1.0,8.1,1.5707963267948966,51.0,0.9255865523489658,-0.4679361205428223,3.1763186333951468,-1.2489865628383394,0.19630049594947066,0.2204275980970672
MG,25.0,1.0,1.0,8.2,0.0,51.0,0.9459466380829816,-0.3272236055629357,3.2876004400766736,-1.3363517924423132,0.053321091332176704,-0.12057455276447808
MG,25.0,1.0,1.0,8.2,1.5707963267948966,51.0,0.9266989554162162,-0.43496070803647,2.9982510828055653,-1.4588206674737516,0.18486221516925072,0.2101697492943144
MG,25.0,1.0,1.0,8.3,0.0,51.0,0.946176748398918,-0.2950242383632099,3.1100733300516152,-1.4341714330961997,0.035365550490879034,-0.13214264861856975
MG,25.0,1.0,1.0,8.3,1.5707963267948966,51.0,0.9277968905087236,-0.4029586963626357,2.8186568812827004,-1.6677982071810784,0.17480546349994636,0.2005616830385028
MG,25.0,1.0,1.0,8.4,0.0,51.0,0.9468405695166036,-0.2760795412235472,2.93118984679945,-1.6033501597102433,0.016569085176505124,-0.08649217129827289
MG,25.0,1.0,1.0,8.4,1.5707963267948966,51.0,0.9295315113819222,-0.37190623046833376,2.637690640657316,-1.8759741293229653,0.16583492048558182,0.1915326145185013
MG,25.0,1.0,1.0,8.5,0.0,51.0,0.9479268443174668,-0.4135477122489436,2.7542073086387995,-1.5278882333234591,0.03987006862744739,-0.1033597086237651
MG,25.0,1.0,1.0,8.5,1.5707963267948966,51.0,0.9315448750136339,-0.34177489250242604,2.455480375449289,-2.0834173202041533,0.15773875114893485,0.18304135051403725
MG,25.0,1.0,1.0,8.6,0.0,51.0,0.9488348458803096,-0.4355404210920338,2.573100840482851,-1.5888247284799435,0.02749053919208124,-0.030385114668622336
MG,25.0,1.0,1.0,8.6,1.5707963267948966,51.0,0.9338967252412848,-0.3125368187200785,2.2721345712513656,-2.290184236342203,0.15035601644848362,0.17504586652526516
MG,25.0,1.0,1.0,8.7,0.0,51.0,0.9496110436859772,-0.456248113922973,2.390893473161352,-1.5504906318842209,0.010643006396191586,0.0167173481470139
MG,25.0,1.0,1.0,8.7,1.5707963267948966,51.0,0.9360370906866148,-0.2841648647616207,2.087747726904663,-2.4963290803800082,0.1435666117619573,0.1675090364138853
MG,25.0,1.0,1.0,8.8,0.0,51.0,0.9499919751302977,-0.48116376345554607,2.205596023756603,-1.4317746539845748,-0.008085162724769106,0.08522204718076057
MG,25.0,1.0,1.0,8.8,1.5707963267948966,51.0,0.9368856484014416,-0.2566316052638656,1.9024024478055888,-2.7018975438241335,0.1372756066826138,0.16039711524611272
MG,25.0,1.0,1.0,8.9,0.0,51.0,0.9496420214617258,-0.5081593510674349,2.0156866981435755,-1.2091145125675062,-0.025860947863895246,0.18227150588129445
MG,25.0,1.0,1.0,8.9,1.5707963267948966,51.0,0.9369251694878556,-0.2299105269775618,1.71617234204365,-2.9069352166549685,0.13140936148585655,0.1536800241613296
MG,25.0,1.0,1.0,9.0,0.0,51.0,0.9496746836259541,-0.5319814162011589,1.81981354748598,-0.8699839511384193,-0.037171274650983584,0.3053911615599577
MG,25.0,1.0,1.0,9.0,1.5707963267948966,51.0,0.9376493307989442,-0.20397501743100105,1.5291188826453517,-3.1114804002978578,0.12590668159964113,0.1473302237833967
MG,25.0,1.0,1.0,9.1,0.0,51.0,0.9503342058113944,0.06688340577489027,1.6528556042770108,-2.4246567936649437,0.11344989857888745,-0.5032125487072306
MG,25.0,1.0,1.0,9.1,1.5707963267948966,51.0,0.9394179538205044,-0.17880007455001082,1.3413155872031353,-3.315573409099428,0.12072385382604875,0.14132303959860834
MG,25.0,1.0,1.0,9.2,0.0,51.0,0.9508514291513084,-0.02505942510968716,1.4728317232598749,-3.3546443474693834,-0.03908848945890708,0.23015625379673604
MG,25.0,1.0,1.0,9.2,1.5707963267948966,51.0,0.9408160880616272,-0.15435996053174633,1.1528030085919196,-3.519245928055532,0.11581808446631098,0.1356353596668991
MG,25.0,1.0,1.0,9.3,0.0,51.0,0.9511115625427,0.06570211606765762,1.3072780467588838,-2.445863749224592,0.015021963689272643,-0.2303761155105185
MG,25.0,1.0,1.0,9.3,1.5707963267948966,51.0,0.941305913769232,-0.13063069214877376,0.9636363761486392,-3.722530857959339,0.11115799502894287,0.13024565160725818
MG,25.0,1.0,1.0,9.4,0.0,51.0,0.9514493980935496,0.056353303670804135,1.1329939264121176,-2.68805280048244,0.012017838328781779,-0.1851096390732536
MG,25.0,1.0,1.0,9.4,1.5707963267948966,51.0,0.9420837823677418,-0.10758820528104558,0.7738518565614464,-3.925455873874818,0.10671668106257066,0.12513458848677642
MG,25.0,1.0,1.0,9.5,0.0,51.0,0.9520417004396662,0.05537972155560051,0.9571523567163348,-2.877481889077813,0.007484846761664177,-0.13312895802338784
MG,25.0,1.0,1.0,9.5,1.5707963267948966,51.0,0.943431866071958,-0.08520974469610006,0.5835002352057495,-4.128047113283075,0.10247104113896786,0.12028419639965185
MG,25.0,1.0,1.0,9.6,0.0,51.0,0.9523914453902812,0.06164137392200648,0.7800723602369745,-3.0134174188078067,0.002191045700296539,-0.08705058142115027
MG,25.0,1.0,1.0,9.6,1.5707963267948966,51.0,0.9445199412678488,-0.06347295323248762,0.39261653251954176,-4.330329490287003,0.09840164015972366,0.11567799522548858
MG,25.0,1.0,1.0,9.7,0.0,51.0,0.9523695228378536,0.07322920208585365,0.6020365867858692,-3.1047822619535683,-0.003548190541563141,-0.049967839872377726
MG,25.0,1.0,1.0,9.7,1.5707963267948966,51.0,0.944864117689858,-0.042356057986928417,0.20123518021281392,-4.532324036768309,0.09449183357390258,0.11130119969173884
MG,25.0,1.0,1.0,9.8,0.0,51.0,0.9522766786836082,-0.2713901262323332,0.13805621104577126,1.2901974567732468,-0.302269625921024,3.677155094294833
MG,25.0,1.0,1.0,9.8,1.5707963267948966,51.0,0.944871894657244,-1.0327075050485166,0.23612051974984266,-0.22715794741561202,0.4239464726080301,-4.369717083924169
MG,25.0,1.0,1.0,9.9,0.0,51.0,0.952198472462256,-0.2839514926452577,-0.04655064162488262,1.3465294092312057,-0.2832007357477524,3.6913630132606534
MG,25.0,1.0,1.0,9.9,1.5707963267948966,51.0,0.9452249304062796,-1.052892955053731,0.05608540440468224,-0.3134452232569388,0.40633110929858335,-4.467477552254663
MG,25.0,1.0,1.0,10.0,0.0,51.0,0.9522097431697394,-0.05381018847427102,-0.20283223233326528,2.989208243779555,-0.18306014832919976,-0.12968203379524135
MG,25.0,1.0,1.0,10.0,1.5707963267948966,51.0,0.9458902405570409,0.037663619880247384,0.15912842681630207,3.9027567333844417,-0.00010409654575526428,-0.04781992107158862
MG,25.0,1.0,1.0,10.1,0.0,51.0,0.9523521984833648,-0.07887380999437366,-0.38758968472455546,2.8127700853369744,-0.1791252663617655,-0.13580136713723895
MG,25.0,1.0,1.0,10.1,1.5707963267948966,51.0,0.9465789441688602,0.02645892610065163,-0.028953358712193133,3.9149659408492608,0.01618464574071064,-0.015063034482262497
MG,25.0,1.0,1.0,10.2,0.0,51.0,0.9524471028345208,-0.1028855280519692,-0.5718921490401372,2.6391338903714323,-0.17610828195372075,-0.1376794206609382
MG,25.0,1.0,1.0,10.2,1.5707963267948966,51.0,0.9470418715379332,0.013004558756111263,-0.21829539909893955,3.903159299597416,0.02988194577954453,0.01079214975751088
MG,25.0,1.0,1.0,10.3,0.0,51.0,0.9523249004342618,-0.1259941436976995,-0.75582202384799,2.470147186609461,-0.17391954699984286,-0.13663665878593492
MG,25.0,1.0,1.0,10.3,1.5707963267948966,51.0,0.9471666169389288,-0.002014544421842724,-0.4085169385321376,3.873560473053636,0.04147974654573462,0.03175931952060685
MG,25.0,1.0,1.0,10.4,0.0,51.0,0.9521496851976528,-0.14833944654034378,-0.939444044988198,2.306880552355857,-0.17247445453477972,-0.13354286963015533
MG,25.0,1.0,1.0,10.4,1.5707963267948966,51.0,0.9470501761755079,-0.018144027291215788,-0.5993661817222843,3.8305454420772653,0.05138232178823105,0.049205936473725294
MG,25.0,1.0,1.0,10.5,0.0,51.0,0.9519704678285896,-0.17003187548746118,-1.1228089147146534,2.1499316325085958,-0.1717097028260744,-0.12896197436676202
MG,25.0,1.0,1.0,10.5,1.5707963267948966,51.0,0.9471357850420208,-0.03507791522838605,-0.79066905200967,3.777236334911496,0.059915757131445,0.06407149796934862
MG,25.0,1.0,1.0,10.6,0.0,51.0,0.9518392578418204,-0.19117737635852647,-1.3059555346462273,1.999660471933952,-0.17162860797784438,-0.1232895243927671
MG,25.0,1.0,1.0,10.6,1.5707963267948966,51.0,0.9475352747324728,-0.05260686131047748,-0.9823045129824276,3.715905517971402,0.06733744128823163,0.07701141255841389
MG,25.0,1.0,1.0,10.7,0.0,51.0,0.9518205959874791,-0.2118553342756096,-1.4889173688973447,1.8562096038124287,-0.17219069061960698,-0.11678716327567908
MG,25.0,1.0,1.0,10.7,1.5707963267948966,51.0,0.9480567248378284,-0.07058504976430766,-1.1741866633890459,3.6482277777352135,0.07385118782074106,0.08848982826371167
MG,25.0,1.0,1.0,10.8,0.0,51.0,0.9518422654600388,-0.232138696683976,-1.6717202754566816,1.7196133017376043,-0.17336342830707832,-0.1096572127783646
MG,25.0,1.0,1.0,10.8,1.5707963267948966,51.0,0.9484065706263544,-0.08890910839492548,-1.3662539425826992,3.575461353812419,0.07961684590311441,0.09884121742988483
MG,25.0,1.0,1.0,10.9,0.0,51.0,0.9517142917637222,-0.1728814802383691,-1.8543861645102773,3.7965402348491017,-0.20335710707692933,-0.10203906146422992
MG,25.0,1.0,1.0,10.9,1.5707963267948966,51.0,0.948476922596126,-0.10750444258766044,-1.5584606573784074,3.4985621820364536,0.0847642963401864,0.10831012143143244
MG,25.0,1.0,1.0,11.0,0.0,51.0,0.9514540207523884,-0.1931836804499976,-2.0369311290108474,3.706652391464884,-0.20406339621030012,-0.09403341419741924
MG,25.0,1.0,1.0,11.0,1.5707963267948966,51.0,0.9482994545065928,-0.12631605694463874,-1.7507742899497831,3.4182664878600644,0.08939822212940107,0.11707823380515404
MG,25.0,1.0,1.0,11.1,0.0,51.0,0.951143723797378,-0.2135073375319482,-2.219370217781425,3.6158714164959216,-0.205514752107724,-0.08572175484521123
MG,25.0,1.0,1.0,11.1,1.5707963267948966,51.0,0.9480752598193114,-0.14530372470310216,-1.9431686505054584,3.3351609818565806,0.09359316217811384,0.1252820537881479
MG,25.0,1.0,1.0,11.2,0.0,51.0,0.9508485153359996,-0.23387085708682864,-2.401713534795113,3.5243351046498503,-0.20771737753187625,-0.07716576603739304
MG,25.0,1.0,1.0,11.2,1.5707963267948966,51.0,0.9480486782457472,-0.16443606698312804,-2.1356249654010035,3.2496942789575654,0.09742456263122813,0.1330262539924979
MG,25.0,1.0,1.0,11.3,0.0,51.0,0.9506321722217074,-0.2542878644998885,-2.5839687427496623,3.4321426500060594,-0.21066764309456248,-0.06841435298294159
MG,25.0,1.0,1.0,11.3,1.5707963267948966,51.0,0.9482297238413808,-0.1836891196301544,-2.328128424725603,3.1622330826965848,0.10094455240588593,0.14039114575693695
MG,25.0,1.0,1.0,11.4,0.0,51.0,0.9505230815528786,-0.2747727953504452,-2.7661404500260054,3.3393849013394656,-0.2144050955862498,-0.05950391621173722
MG,25.0,1.0,1.0,11.4,1.5707963267948966,51.0,0.948408152294745,-0.20304440078439004,-2.520667814547213,3.0730734496715786,0.10419912982724837,0.14744006220533634
MG,25.0,1.0,1.0,11.5,0.0,51.0,0.9503973063104982,-0.28571968508844753,-2.9571013657854883,3.163662796218722,0.0937610400717753,-0.05546433803382232
MG,25.0,1.0,1.0,11.5,1.5707963267948966,51.0,0.9484304681884764,-0.27749072977779754,-2.6899171086262057,3.3346326714075816,-0.21266555160427028,0.17995358851652396
MG,25.0,1.0,1.0,11.6,0.0,51.0,0.9501265082380316,-0.30411077732224395,-3.139672095371485,3.071139186228025,0.0974988018238572,-0.04608563643723735
MG,25.0,1.0,1.0,11.6,1.5707963267948966,51.0,0.9482732679483876,-0.2983888491304472,-2.88168124538725,3.2323827563557286,-0.2234519444336344,0.18522930178083125
MG,25.0,1.0,1.0,11.7,0.0,51.0,0.9497466923219428,-0.32261996551889977,-3.3222206326031007,2.9781855899727208,0.10120929034797388,-0.0366554954679339
MG,25.0,1.0,1.0,11.7,1.5707963267948966,51.0,0.9479650788914656,-0.3194375835050832,-3.07329595786312,3.1300664407783736,-0.23506240777415524,0.19049562529128652
MG,25.0,1.0,1.0,11.8,0.0,51.0,0.9493426220712908,-0.34123685432572604,-3.5047469297583818,2.8848399974582875,0.10491312686771816,-0.02719002534515469
MG,25.0,1.0,1.0,11.8,1.5707963267948966,51.0,0.9476858566172892,-0.3406454686219579,-3.2647421047588376,3.0276822695264185,-0.2475961057284704,0.19575456594558352
MG,25.0,1.0,1.0,11.9,0.0,51.0,0.9489674292414236,-0.4244699856018739,-3.687249753279988,0.5583298975343973,0.12403315106792287,-0.017705922751551608
MG,25.0,1.0,1.0,11.9,1.5707963267948966,51.0,0.9475745940183302,-0.3620230137307656,-3.455996151700179,2.925229362385941,-0.26116976584530777,0.20100830038775988
MG,25.0,1.0,1.0,12.0,0.0,51.0,0.9487115337910474,-0.4411256094907928,-3.8697249192666696,0.4942247236821424,0.12687055978539208,-0.008202435135616585
MG,25.0,1.0,1.0,12.0,1.5707963267948966,51.0,0.9475733230597352,-0.3835833574006564,-3.6470295481793737,2.8227059617549815,-0.2759194384944233,0.20625945322670536
MG,25.0,1.0,1.0,12.1,0.0,51.0,0.9485552295979104,-0.457800779952053,-4.05216377181433,0.4347496133442872,0.12980871156611898,0.0013038532890743686
MG,25.0,1.0,1.0,12.1,1.5707963267948966,51.0,0.9475282229577467,-0.4053421562213861,-3.8378065260441847,2.720109056731584,-0.2920056874957498,0.2115109455820151
MG,25.0,1.0,1.0,12.2,0.0,51.0,0.9482866757873224,-0.4166013665405591,-4.234554617101627,2.5082000433014238,0.12010687010935688,0.010806106694214558
MG,25.0,1.0,1.0,12.2,1.5707963267948966,51.0,0.947360024984178,-0.4273186369000699,-4.028282850237436,2.6174356045428144,-0.30961864322296884,0.21676620458074544
MG,25.0,1.0,1.0,12.3,0.0,51.0,0.9478267156938004,-0.4356231034894599,-4.4168792822705285,2.413303825085711,0.1241627454211898,0.020290117314043864
MG,25.0,1.0,1.0,12.3,1.5707963267948966,51.0,0.9469897349021684,-0.4495360567771104,-4.21840280452498,2.514679620265285,-0.32898793511870306,0.2220301032938709
MG,25.0,1.0,1.0,12.4,0.0,51.0,0.9472389804007894,-0.4546952251798274,-4.59911559773047,2.3181712144107482,0.12837355428756336,0.029769990136217537
MG,25.0,1.0,1.0,12.4,1.5707963267948966,51.0,0.9464727120423078,-0.47202333169103705,-4.408095731988066,2.411836847818828,-0.35038751390388484,0.22730627661715805
MG,25.0,1.0,1.0,12.5,0.0,51.0,0.9465986048251684,-0.4737922816211406,-4.781234370805653,2.222748023936838,0.1327662036590468,0.039278525855910726
MG,25.0,1.0,1.0,12.5,1.5707963267948966,51.0,0.9459841504890636,-0.4948157817437648,-4.597270078252305,2.308902590070657,-0.3741534166422,0.23259682459002345
MG,25.0,1.0,1.0,12.6,0.0,51.0,0.946064451766818,-0.5410598611090109,-4.9632462412608565,0.19876002038320456,0.1473002506235852,0.04940279075066563
MG,25.0,1.0,1.0,12.6,1.5707963267948966,51.0,0.945669905798796,-0.517955746297697,-4.785808930550913,2.2058634104816317,-0.4006985479439548,0.2379136557058817
MG,25.0,1.0,1.0,12.7,0.0,51.0,0.9457403333109108,-0.5572424251572171,-5.145117332882467,0.16168314117719104,0.15118856758159355,0.05995101709996679
MG,25.0,1.0,1.0,12.7,1.5707963267948966,51.0,0.9454429897858624,-0.5414973063627198,-4.973556696084411,2.102709285931268,-0.4305356423426259,0.24326111475243906
MG,25.0,1.0,1.0,12.8,0.0,51.0,0.9454103624128856,-0.5709432283973357,-5.327221164704327,0.12387332638714027,0.1546536278865677,0.0746797292211761
MG,25.0,1.0,1.0,12.8,1.5707963267948966,51.0,0.9451771338039135,-0.5655061805255293,-5.1603058274350015,1.9994214071899616,-0.4643109616654788,0.2486520419877193
MG,25.0,1.0,1.0,12.9,0.0,51.0,0.9447671984690575,-0.5801830950983746,-5.50835802906426,0.4006858319197098,0.15751459048019284,0.08123213634182755
MG,25.0,1.0,1.0,12.9,1.5707963267948966,51.0,0.9446318904887516,-0.5900657193121369,-5.3457735022645485,1.8959964326795893,-0.5028525210698223,0.25410879014268045
MG,25.0,1.0,1.0,13.0,0.0,51.0,0.9436642345861748,-0.5680235945107891,-5.6879087981552665,-0.011804672796408842,0.1717070866224667,0.05487371842971344
MG,25.0,1.0,1.0,13.0,1.5707963267948966,51.0,0.9436022076329894,-0.6152900183247592,-5.529567689152968,1.7923735405171288,-0.54722971178632,0.25960268664083985
MG,25.0,1.0,1.0,13.1,0.0,51.0,0.9421410889905876,-0.6239665876326881,-5.867665892497929,0.07877694248823736,0.17225482012826798,0.07748098088152679
MG,25.0,1.0,1.0,13.1,1.5707963267948966,51.0,0.9421746850429804,-0.6413077824731038,-5.711131859725749,1.6885299104301092,-0.5988601939228003,0.2652004662510091
MG,25.0,1.0,1.0,13.2,0.0,51.0,0.940521084457917,-0.6059928480447906,-6.0466026235895525,1.5380301977077442,0.1727629269820131,0.10369105570495099
MG,25.0,1.0,1.0,13.2,1.5707963267948966,51.0,0.9407479371779788,-0.66830683068164,-5.88965167482489,1.5844276190813682,-0.6596457189679527,0.27089599681787685
MG,25.0,1.0,1.0,13.3,0.0,51.0,0.9392577778831759,-0.6269238942170394,-6.2231430779386425,1.4415662979322597,0.1823345838970064,0.10659646775698986
MG,25.0,1.0,1.0,13.3,1.5707963267948966,51.0,0.9395986643656332,-0.6965247040795643,-6.063906834901513,1.4799935819522052,-0.7322126722785111,0.27672848094432845
MG,25.0,1.0,1.0,13.4,0.0,51.0,0.9383248208409348,0.4922254753969073,6.163885561676358,-0.12369642695971253,0.5742396603761164,-0.2271247105899648
MG,25.0,1.0,1.0,13.4,1.5707963267948966,51.0,0.938689397328054,0.4463847527518291,6.341268052841905,1.4845013752244136,0.0062883569162353325,0.03424382535956813
MG,25.0,1.0,1.0,13.5,0.0,51.0,0.9368209543831658,0.5094035702348286,6.050160913746706,-0.14349600710951635,0.6386094488870888,-0.21561719689473025
MG,25.0,1.0,1.0,13.5,1.5707963267948966,51.0,0.9372741474416372,0.4543828873866666,6.242683495533558,1.3860438760351526,0.004559369959428536,0.03333254153374686
MG,25.0,1.0,1.0,13.6,0.0,51.0,0.9331563294460978,0.5381620659575844,5.9269319624174015,-0.18005261208502274,0.7555151107913696,-0.2199555988123443
MG,25.0,1.0,1.0,13.6,1.5707963267948966,51.0,0.9337249440594264,0.462204473564853,6.14404255325532,1.2876055860789577,0.002847496215497977,0.03245503418953244
MG,25.0,1.0,1.0,13.7,0.0,51.0,0.9254618329079416,0.559662773735742,5.788890987093391,-0.2014326085793256,0.8614550515059776,-0.20371906292883687
MG,25.0,1.0,1.0,13.7,1.5707963267948966,51.0,0.9261821496763422,0.4698539733933654,6.045347123730563,1.1891751470611045,0.0011541677593330099,0.03160207786788704
MG,25.0,1.0,1.0,13.8,0.0,51.0,0.9124207049564969,0.586678979387918,5.624085729543363,-0.1982943172008042,1.0041760504543078,-0.19932149956357287
MG,25.0,1.0,1.0,13.8,1.5707963267948966,51.0,0.9134288764431472,0.4773269000222743,5.946603018582377,1.090792889740969,-0.0005213087605443351,0.03074743395302677
MG,25.0,1.0,1.0,13.9,0.0,51.0,0.8941876636704332,0.6201366366376552,5.408209096597943,-0.19681707297923445,1.2048829729391817,-0.19055614931016795
MG,25.0,1.0,1.0,13.9,1.5707963267948966,51.0,0.8954788931442494,0.4846573288330432,5.847803785173367,0.9923546982379386,-0.002184761318795021,0.02998334769524185
MG,25.0,1.0,1.0,14.0,0.0,51.0,0.8728432860856884,0.6635754820273025,5.083723932886932,-0.18499362399196154,1.4994082588580764,-0.18125229419490085
MG,25.0,1.0,1.0,14.0,1.5707963267948966,51.0,0.8742152657916772,0.4918200855783749,5.748961233463228,0.8939601921567966,-0.0038272848085034736,0.02921135021817209
MG,25.0,1.0,1.0,14.1,0.0,51.0,0.8524134432909599,0.7208021759165985,4.501451008292974,-0.1588182018637384,1.940069823503456,-0.16842593214580714
MG,25.0,1.0,1.0,14.1,1.5707963267948966,51.0,0.8536847789302988,0.4988299321177793,5.65007497300737,0.7955747262390045,-0.005455354765618058,0.02846485244500195
MG,25.0,1.0,1.0,14.2,0.0,51.0,0.8384218408992141,0.7825252152393136,3.295971200359335,-0.1111782991525433,2.5203411981585457,-0.14054662202522347
MG,25.0,1.0,1.0,14.2,1.5707963267948966,51.0,0.8393152499634462,0.50569116860732,5.551148764079674,0.6971968363911237,-0.007065972723721735,0.02774122803169644
MG,25.0,1.0,1.0,14.3,0.0,51.0,0.8360051525114841,0.4994939869284386,5.425965445907779,-0.18737380944468607,-0.028365742910392868,-0.2317036953672838
MG,25.0,1.0,1.0,14.3,1.5707963267948966,51.0,0.8362376904381611,0.5124067503064402,5.4521785977629875,0.5988317022625563,-0.008656411837862333,0.02703738596371936
MG,25.0,1.0,1.0,14.4,0.0,51.0,0.8460332294822989,0.017871741367854813,3.4003690587678985,-0.30967481841919714,-0.028890870700862145,-0.12044572385936606
MG,25.0,1.0,1.0,14.4,1.5707963267948966,51.0,0.8457306472401469,0.5189823936596418,5.353158459056955,0.5004628459691368,-0.0102336337444936,0.026361248592510645
MG,25.0,1.0,1.0,14.5,0.0,51.0,0.8646596937988713,0.24063540538908146,4.313328968114509,-0.27393083012482083,-0.029446910665107018,-0.13962413025836268
MG,25.0,1.0,1.0,14.5,1.5707963267948966,51.0,0.8641496006500081,0.5254194112986577,5.2541021682437234,0.40210370945052304,-0.01179968990997802,0.025703020724813924
MG,25.0,1.0,1.0,14.6,0.0,51.0,0.8862029983881955,0.35126342677729144,4.64559770330666,-0.2485926064539025,-0.0300275213553636,-0.14599937296720802
MG,25.0,1.0,1.0,14.6,1.5707963267948966,51.0,0.8856798332060039,0.5317226324471813,5.155011288767853,0.3037505308814619,-0.013354633948015915,0.025064679512175538
MG,25.0,1.0,1.0,14.7,0.0,51.0,0.9059118766388979,0.4123869500188076,4.7501829722638025,-0.2311752787122154,-0.0306136126405092,-0.1465166411166036
