form,rtol,a,omega,phi,N,hopping,hopping back,onsite,next onsite,NNN overtop,NNN star,NNN square
SS-p,1e-11,35.0,3.9,1.0471975511965976,51,(0.09388239750178434+0.02398866476303492j),(0.09388239754094731-0.023988664730180735j),(0.04528739138212485-2.941289243413303e-10j),(-0.019091208834500932-2.372656484531324e-11j),(-0.01909120883474329-1.1001026498464504e-11j),(-0.09782119363194373-0.07102475560197472j),(-0.09782119365010146+0.07102475554883221j)
SS-p,1e-11,35.0,4.0,1.0471975511965976,51,(0.04151048564870873+0.02944216034375725j),(0.041510485682142016-0.029442160297524674j),(0.025853637506273737-3.290451583079501e-10j),(-0.007817614766668333-2.4137053561508745e-11j),(-0.00781761476669243-1.946503075562501e-11j),(-0.11280507812762099-0.057835877938547255j),(-0.11280507814792667+0.05783587791344515j)
SS-p,1e-11,35.0,4.1,1.0471975511965976,51,(-0.010654326302724391+0.03321654804023352j),(-0.010654326277122688-0.03321654797766072j),(-0.000364407391888676-3.531675667515187e-10j),(0.0066295287329837145-2.4110897300464752e-11j),(0.006629528733036168-1.9202615417742772e-11j),(-0.12061265739651586-0.04274913490346315j),(-0.1206126574186827+0.0427491349121884j)
SS-p,1e-11,35.0,4.2,1.0471975511965976,51,(-0.060884578386347296+0.03544961960576445j),(-0.06088457837134792-0.03544961953633753j),(-0.028180629986787397-3.5261829046950854e-10j),(0.021519723494529533-2.3017872045864368e-11j),(0.021519723495068966-1.706963894854655e-11j),(-0.1237948140455992-0.027467408741979137j),(-0.12379481406709404+0.027467408786838322j)
SS-p,1e-11,35.0,4.3,1.0471975511965976,51,(-0.10825643070675972+0.03586960706194337j),(-0.10825643070203092-0.03586960699848529j),(-0.05360831377189732-3.30503579365482e-10j),(0.034755151782821125-2.1114275502532912e-11j),(0.03475515178287246-1.641541083638264e-11j),(-0.12285960766968229-0.01236975131575574j),(-0.12285960768853434+0.012369751387739936j)
SS-p,1e-11,35.0,4.4,1.0471975511965976,51,(-0.15193468255861448+0.03446823340391603j),(-0.15193468256251097-0.034468233348701j),(-0.07370142210640308-2.978316274160342e-10j),(0.044854796396985495-1.9350997907390507e-11j),(0.04485479639715975-1.4279859781478907e-11j),(-0.11825140294069646+0.0021739730769201604j),(-0.11825140295615683-0.002173972986758761j)
SS-p,1e-11,35.0,4.5,1.0471975511965976,51,(-0.19105320493199152+0.03149133125647381j),(-0.19105320494175532-0.03149133121085171j),(-0.08665591330723571-2.64105862179953e-10j),(0.05097245273026535-1.8150513965426764e-11j),(0.05097245273031346-1.3803857989015739e-11j),(-0.11044233076752813+0.015797977799898916j),(-0.11044233077946122-0.015797977702188708j)
SS-p,1e-11,35.0,4.6,1.0471975511965976,51,(-0.2247335041545426+0.027366419661558887j),(-0.22473350416808735-0.027366419624381064j),(-0.09180881827058684-2.352049943699086e-10j),(0.052871754179011174-1.7467503243222134e-11j),(0.052871754178895565-1.3086242010204315e-11j),(-0.09997798274077763+0.02816447501988587j),(-0.09997798274973967-0.028164474920128472j)
SS-p,1e-11,35.0,4.7,1.0471975511965976,51,(-0.2521868915750005+0.022600213910118266j),(-0.25218689159083857-0.022600213879662823j),(-0.08952105941681604-2.129996005961754e-10j),(0.05084602366877894-1.7243809713763935e-11j),(0.050846023668802656-1.2736815137593024e-11j),(-0.0874778255017564+0.038998861980687215j),(-0.08747782550825-0.03899886188207473j)
SS-p,1e-11,35.0,4.8,1.0471975511965976,51,(-0.27283764069750566+0.017677541521808046j),(-0.27283764071475297-0.017677541496676476j),(-0.08094864851592058-1.9688356110367233e-10j),(0.04558531692140913-1.7296619771040667e-11j),(0.04558531692142718-1.2849928083374658e-11j),(-0.07359993923079976+0.048119816092885244j),(-0.07359993923527552-0.048119815997103355j)
SS-p,1e-11,35.0,4.9,1.0471975511965976,51,(-0.286414022062329+0.012986091878212374j),(-0.2864140220804553-0.012986091857377036j),(-0.06774136305564754-1.8567192228147178e-10j),(0.03801167890433691-1.7522412218628238e-11j),(0.03801167890431175-1.3124032302147468e-11j),(-0.058987746285718484+0.05545339963879809j),(-0.05898774628854787-0.055453399546442j)
SS-p,1e-11,35.0,5.0,1.0471975511965976,51,(-0.2929785956698983+0.008778998146637185j),(-0.29297859568862306-0.008778998129187233j),(-0.051730829097504614-1.783818804473869e-10j),(0.029114818938492725-1.7867377291995816e-11j),(0.029114818938471808-1.3256933778571172e-11j),(-0.04421813254351817+0.06102808513388846j),(-0.04421813254496053-0.061028085044989036j)
SS-p,1e-11,35.0,5.1,1.0471975511965976,51,(-0.29289746877616385+0.005173762284913938j),(-0.29289746879532064-0.005173762270031301j),(-0.034667195665154166-1.745441811917825e-10j),(0.019817837230522228-1.8306145372273776e-11j),(0.019817837230532796-1.376203425758183e-11j),(-0.029765147398010693+0.06495471400060622j),(-0.029765147398241775-0.06495471391517338j)
SS-p,1e-11,35.0,5.2,1.0471975511965976,51,(-0.28676811629993254+0.002176640400837107j),(-0.28676811631947385-0.0021766403880998098j),(-0.018039813266078356-1.7349126042037755e-10j),(0.010889504288107636-1.8767238261184545e-11j),(0.01088950428814886-1.4047316616400881e-11j),(-0.015984722967692475+0.06739908192885309j),(-0.01598472296696273-0.06739908184661747j)
SS-p,1e-11,35.0,5.3,1.0471975511965976,51,(-0.27533155057374004-0.0002813409303829145j),(-0.2753315505937248+0.0002813409410835077j),(-0.0029878093261811183-1.7520057431739955e-10j),(0.0029041959724846866-1.9203924837679185e-11j),(0.0029041959724576873-1.4342672465655025e-11j),(-0.0031181193899874754+0.0685546414249674j),(-0.0031181193883783286-0.06855464134567318j)
SS-p,1e-11,35.0,5.4,1.0471975511965976,51,(-0.25938994586163006-0.002308268381741696j),(-0.2593899458821688+0.0023082683906058277j),(0.009715348355775463-1.7958218332531084e-10j),(-0.0037602407488007477-1.9578670743884685e-11j),(-0.0037602407487790706-1.4626824464437054e-11j),(0.008692295799017674+0.06862022724719077j),(0.008692295801516092-0.06862022717062274j)
SS-p,1e-11,35.0,5.5,1.0471975511965976,51,(-0.23974164470423012-0.004022039805867267j),(-0.2397416447253773+0.00402203981303062j),(0.019628397140629777-1.8671783910684248e-10j),(-0.00890050109907643-1.9918824775610936e-11j),(-0.008900501099184336-1.539551831270468e-11j),(0.019381809598861245+0.06778469029292372j),(0.019381809601932705-0.06778469021927509j)
SS-p,1e-11,35.0,5.6,1.0471975511965976,51,(-0.2171370231389404-0.0055303878620570485j),(-0.2171370231610359+0.005530387866759134j),(0.026584019150971673-1.97032510099171e-10j),(-0.012454417779185522-2.0167648805439543e-11j),(-0.012454417779226977-1.481719336412199e-11j),(0.028941902637935606+0.06621810449908118j),(0.028941902641957316-0.06621810442756396j)
SS-p,1e-11,35.0,5.7,1.0471975511965976,51,(-0.19225327276296747-0.006919770470292921j),(-0.1922532727859877+0.006919770472695055j),(0.030623725586016524-2.1049141249451786e-10j),(-0.014465299456594548-2.036967944021119e-11j),(-0.014465299456601273-1.5949406651611518e-11j),(0.037401594825993006+0.06406810212614658j),(0.03740159483076752-0.06406810205797712j)
SS-p,1e-11,35.0,5.8,1.0471975511965976,51,(-0.16568377617056954-0.008251232497465205j),(-0.1656837761946537+0.008251232497906338j),(0.031936803830404245-2.2725138611179307e-10j),(-0.015049373823020185-2.0538264252189973e-11j),(-0.015049373823328261-1.3407749915635952e-11j),(0.044812784637347655+0.06145964965626947j),(0.0448127846415149-0.06145964959227716j)
SS-p,1e-11,35.0,5.9,1.0471975511965976,51,(-0.1379374295982863-0.009561007956717202j),(-0.13793742962297945+0.00956100795396611j),(0.030808544721925003-2.4710787929760336e-10j),(-0.014368724497750411-2.0664122915259943e-11j),(-0.014368724497245416-1.8830608535225328e-11j),(0.05123958893415263+0.058496807281314886j),(0.051239588939491855-0.05849680722349712j)
SS-p,1e-11,35.0,6.0,1.0471975511965976,51,(-0.10944397077848676-0.010863891509580802j),(-0.1094439708050094+0.010863891502084517j),(0.02757920435460346-2.689898616348163e-10j),(-0.012610210663416598-2.0768041334595288e-11j),(-0.012610210663438547-1.3808999838113998e-11j),(0.056751102981716005+0.055265408157415895j),(0.05675110298884074-0.05526540810516912j)
SS-p,1e-11,35.0,6.1,1.0471975511965976,51,(-0.08056238767879416-0.012157886223771957j),(-0.08056238770538769+0.012157886212545429j),(0.02261307881245877-2.9110012750993564e-10j),(-0.009969852139008736-2.0822183847654068e-11j),(-0.009969852138521512-1.8421406571717293e-11j),(0.06141681322792081+0.05183597279543503j),(0.06141681323596573-0.051835972753883935j)
SS-p,1e-11,35.0,6.2,1.0471975511965976,51,(-0.05159044066889103-0.01342911823887281j),(-0.05159044069604575+0.013429118222282434j),(0.016276165219292607-3.115844075807228e-10j),(-0.006641758090381009-2.080089476696686e-11j),(-0.006641758090467676-1.553836377559258e-11j),(0.0653039271595994+0.04826646944126881j),(0.06530392716877852-0.0482664694119513j)
SS-p,1e-11,35.0,6.3,1.0471975511965976,51,(-0.02277408624486631-0.014656406683229223j),(-0.02277408627124252+0.014656406662386143j),(0.00892066868468632-3.286140683568875e-10j),(-0.0028106172863094185-2.0617024746451837e-11j),(-0.002810617286281409-1.655912019045833e-11j),(0.06847600883072905+0.04460473344826533j),(0.0684760088404057-0.044604733434874165j)
SS-p,1e-11,35.0,6.4,1.0471975511965976,51,(0.005683870915247326-0.01581516786011969j),(0.005683870890135255+0.015815167833793598j),(0.0008747477740631358-3.4035331495223275e-10j),(0.0013531278913044998-2.025015249939921e-11j),(0.0013531278911732636-1.5405337931648733e-11j),(0.07099245330522838+0.040890483877659436j),(0.07099245331555344-0.040890483881456045j)
SS-p,1e-11,35.0,6.5,1.0471975511965976,51,(0.03361621364949396-0.016880527883380188j),(0.033616213626345155+0.016880527849448664j),(-0.007563840887282281-3.4732294405988295e-10j),(0.005696139535946436-1.9861784979397267e-11j),(0.005696139536327763-1.4018366983202721e-11j),(0.0729084643442084+0.03715694562993488j),(0.0729084643546364-0.03715694565252926j)
SS-p,1e-11,35.0,6.6,1.0471975511965976,51,(0.06088492888215355-0.017829639184885844j),(0.06088492886200977+0.01782963914499279j),(-0.016131249382739684-3.4192935483880194e-10j),(0.010083626628461989-1.9499617174529037e-11j),(0.010083626627778265-1.4954113022539308e-11j),(0.07427530521051978+0.03343211997125255j),(0.07427530522094879-0.03343212001086154j)
SS-p,1e-11,35.0,6.7,1.0471975511965976,51,(0.08737596840365323-0.018643265907759683j),(0.08737596838618476+0.018643265871220057j),(-0.02459898992148478-3.298965944170673e-10j),(0.0143997827599089-1.8643371042039484e-11j),(0.014399782761107871-1.4719921787929976e-11j),(0.0751406716730097+0.029739758927219292j),(0.07514067168261904-0.029739758981839188j)
SS-p,1e-11,35.0,6.8,1.0471975511965976,51,(0.1129950442804882-0.019306737717615256j),(0.11299504426621271+0.01930673768101131j),(-0.03277391567112094-3.1585904725073277e-10j),(0.018547518266571486-1.7885865123609735e-11j),(0.018547518266492504-9.734615175794984e-12j),(0.07554909319652116+0.026100101690779504j),(0.07554909320566466-0.026100101760539736j)
SS-p,1e-11,35.0,6.9,1.0471975511965976,51,(0.13766432118334354-0.0198103832918042j),(0.13766432117341088+0.01981038325728471j),(-0.040497158434078924-2.9867478108791534e-10j),(0.02244770223719888-1.7163726060280717e-11j),(0.022447702237474977-2.6444547789483933e-11j),(0.07554230835426157+0.022530424238465824j),(0.07554230836038321-0.022530424317618196j)
SS-p,1e-11,35.0,7.0,1.0471975511965976,51,(0.16131985502388146-0.02014955626385985j),(0.16131985501487756+0.020149556232129287j),(-0.04764233406197828-2.796500184198969e-10j),(0.026038069401239667-1.6543356673596512e-11j),(0.026038069401231663-1.1223041481464311e-11j),(0.07515958600119538+0.019045448199251833j),(0.07515958600933342-0.019045448284170576j)
SS-p,1e-11,35.0,7.1,1.0471975511965976,51,(0.18390963352900264-0.020324356720172673j),(0.18390963352233408+0.020324356690724694j),(-0.05411324520986319-2.5972395414908256e-10j),(0.029271904643131605-1.6126551005219684e-11j),(0.029271904643095346-1.1961413744457213e-11j),(0.07443798201653677+0.015657646292926226j),(0.07443798202363971-0.015657646382017856j)
SS-p,1e-11,35.0,7.2,1.0471975511965976,51,(0.2053920865122833-0.020339140431028732j),(0.20539208650758317+0.02033914040354376j),(-0.05984125384870454-2.407123701753111e-10j),(0.03211658889032579-1.5770032213297465e-11j),(0.03211658889033439-1.0985927162472028e-11j),(0.07341253176796643+0.012377474367875983j),(0.0734125317743741-0.012377474459751875j)
SS-p,1e-11,35.0,7.3,1.0471975511965976,51,(0.22573494976248382-0.020201894427262654j),(0.2257349497594615+0.020201894401858544j),(-0.0647824564872684-2.229882424542584e-10j),(0.034552070127397264-1.555076475605481e-11j),(0.03455207012739961-1.136679237856048e-11j),(0.07211638500382268+0.009213553413915849j),(0.07211638500948793-0.009213553506327077j)
SS-p,1e-11,35.0,7.4,1.0471975511965976,51,(0.24491438453009112-0.019923543835884586j),(0.24491438452844597+0.019923543812282354j),(-0.06891476721794906-2.0694926328168606e-10j),(0.03656930947614292-1.5433841896667254e-11j),(0.03656930947612069-1.1116392884492523e-11j),(0.07058089308340677+0.006172819202332525j),(0.07058089308845956-0.006172819294546272j)
SS-p,1e-11,35.0,7.5,1.0471975511965976,51,(0.2629142726560254-0.019517241689253742j),(0.26291427265548817+0.019517241667186408j),(-0.07223499341282735-1.9272600182418387e-10j),(0.03816874223945503-1.5387310838092465e-11j),(0.03816874223947346-1.0481072798421563e-11j),(0.06883565972978714+0.0032606523500536694j),(0.06883565973431041-0.0032606524414834012j)
SS-p,1e-11,35.0,7.6,1.0471975511965976,51,(0.2797256246148724-0.01899768123815085j),(0.2797256246152289+0.01899768121779502j),(-0.07475597307064162-1.803914725928557e-10j),(0.0393587860858504-1.5409270104788164e-11j),(0.039358786085829364-1.0626946142939934e-11j),(0.06690856635698444+0.0004809977090595649j),(0.06690856636101881-0.0004809977987533798j)
SS-p,1e-11,35.0,7.7,1.0471975511965976,51,(0.295346053387157-0.018380459364551988j),(0.29534605338827374+0.018380459345078287j),(-0.0765038296278051-1.6953575349143435e-10j),(0.04015442213236884-1.5452029611275487e-11j),(0.04015442213236543-1.048919193765371e-11j),(0.06482578202253317-0.0021635211696759485j),(0.06482578202613634+0.0021635210815806327j)
SS-p,1e-11,35.0,7.8,1.0471975511965976,51,(0.30977928082124984-0.01768151018193756j),(0.30977928082294676+0.017681510163761738j),(-0.07751538837567645-1.5998436603270605e-10j),(0.040575869011491086-1.5581733238959045e-11j),(0.04057586901149006-1.0841419633482042e-11j),(0.06261176659413241-0.004671489178323239j),(0.06261176659731323+0.004671489092569779j)
SS-p,1e-11,35.0,7.9,1.0471975511965976,51,(0.3230346546587797-0.016916619915197745j),(0.32303465466097697+0.016916619897855756j),(-0.0778357878773674-1.5195401881218373e-10j),(0.040647364797695096-1.566512174482466e-11j),(0.04064736479769056-1.1147607538732505e-11j),(0.060289274000838194-0.007042586862582443j),(0.06028927400366922+0.007042586778898224j)
SS-p,1e-11,35.0,8.0,1.0471975511965976,51,(0.33512666379038814-0.016101027593140277j),(0.33512666379299233+0.01610102757656992j),(-0.07751630979957345-1.4511152002238958e-10j),(0.04039606684047941-1.5749284690242915e-11j),(0.04039606684047048-1.129226341041792e-11j),(0.057879360703906355-0.009277477476684799j),(0.05787936070643631+0.009277477394881273j)
SS-p,1e-11,35.0,8.1,1.0471975511965976,51,(0.34607444649367575-0.015249110976772562j),(0.3460744464965994+0.015249110960900897j),(-0.07661244134677085-1.3899415646223545e-10j),(0.03985107508279623-1.5903505708194664e-11j),(0.03985107508281065-1.1191042239945256e-11j),(0.05540140288276389-0.0113776944890541j),(0.05540140288502017+0.011377694409070545j)
SS-p,1e-11,35.0,8.2,1.0471975511965976,51,(0.35590129165983814-0.01437415332339348j),(0.3559012916630277+0.014374153308160303j),(-0.0751821762222187-1.3390386716105596e-10j),(0.03904258044142431-1.6012446977433778e-11j),(0.03904258044141372-1.1368806553907825e-11j),(0.05287312436064934-0.013345530613010845j),(0.05287312436265462+0.013345530534921827j)
SS-p,1e-11,35.0,8.3,1.0471975511965976,51,(0.36463413661959815-0.013488183918593855j),(0.36463413662302346+0.013488183904008244j),(-0.07328455272210405-1.291231184474828e-10j),(0.038001136364325484-1.6215006312058128e-11j),(0.03800113636431658-1.1520789298383068e-11j),(0.05031063605026693-0.015183929763160499j),(0.050310636052044916+0.015183929687142075j)
SS-p,1e-11,35.0,8.4,1.0471975511965976,51,(0.3723030671877063-0.012601883661377461j),(0.37230306719129336+0.012601883647417877j),(-0.07097842158128916-1.2504412782998742e-10j),(0.03675704875438905-1.633848966517968e-11j),(0.0367570487543778-1.2045180410701043e-11j),(0.04772848674409323-0.016896383207977386j),(0.04772848674563675+0.016896383134119314j)
SS-p,1e-11,35.0,8.5,1.0471975511965976,51,(0.37894082657331074-0.011724546153097065j),(0.3789408265770373+0.011724546139456754j),(-0.06832143117665813-1.2150547928913014e-10j),(0.03533987716975453-1.6567369507041873e-11j),(0.035339877169749206-1.1917932320641828e-11j),(0.04513972434706947-0.01848683119968506j),(0.04513972434845348+0.01848683112739158j)
SS-p,1e-11,35.0,8.6,1.0471975511965976,51,(0.3845823398391346-0.010864084561414494j),(0.38458233984299817+0.01086408454826826j),(-0.06536921424396765-1.186455968194e-10j),(0.033778038552340475-1.6683774324998082e-11j),(0.03377803855234296-1.2023805305735826e-11j),(0.04255596608830289-0.01995957112104993j),(0.04255596608950345+0.019959571050259844j)
SS-p,1e-11,35.0,8.7,1.0471975511965976,51,(0.38926426009406506-0.010027074866942765j),(0.3892642600980195+0.010027074854226714j),(-0.06217475764392905-1.1587666590151535e-10j),(0.032098503589827444-1.6877780094526212e-11j),(0.03209850358982927-1.2310575970505029e-11j),(0.03998747603108099-0.02131917288693276j),(0.03998747603211002+0.021319172817978294j)
